route_id,service_id,trip_id,trip_headsign,direction_id
161,0000000062013091120140627,0001638252013091120140627,Molveno-Via Nazionale 73,0
161,0000000022013091120140627,0001638292013091120140627,Ponte Arche-Autost.,1
161,0000000052013091120140627,0001638302013091120140627,Ponte Arche-Autost.,1
161,0000000092013091120140627,0001638312013091120140627,Ponte Arche-Autost.,1
161,0000000052013091120140627,0001638322013091120140627,Ponte Arche-Autost.,1
161,0000000022013091120140627,0001638332013091120140627,Ponte Arche-Autost.,1
161,0000000092013091120140627,0001638342013091120140627,Ponte Arche-Autost.,1
549,0000000052013091120140627,0001638402013091120140627,Pergine V.,1
120,0000000022013091120140627,0001638592013091120140627,Fornace,0
300,0000000042013091120140627,0001638602013091120140627,Civezzano,0
345,0000000062013091120140627,0001638752013091120140627,Trento-Autostaz.,1
345,0000004512013091120140627,0001638762013091120140627,Trento-Autostaz.,1
366,0000000052013091120140627,0001638812013091120140627,Trento-Autostaz.,1
366,0000000042013091120140627,0001638832013091120140627,Trento-Autostaz.,1
366,0000000022013091120140627,0001638842013091120140627,Trento-Autostaz.,1
366,0000000072013091120140627,0001638852013091120140627,Trento-Autostaz.,1
366,0000000092013091120140627,0001638912013091120140627,Trento-Autostaz.,1
366,0000000052013091120140627,0001638922013091120140627,Trento-Autostaz.,1
366,0000000072013091120140627,0001638932013091120140627,Trento-Autostaz.,1
345,0000000092013091120140627,0001638942013091120140627,Mezzolombardo,1
345,0000000052013091120140627,0001638962013091120140627,Mezzocorona-Staz.Fs,1
345,0000000022013091120140627,0001638972013091120140627,Mezzocorona-Staz.Fs,1
345,0000000022013091120140627,0001639002013091120140627,Mezzocorona-Staz.Fs,1
345,0000000022013091120140627,0001639012013091120140627,Mezzocorona-Staz.Fs,1
345,0000000022013091120140627,0001639042013091120140627,Mezzocorona-Staz.Fs,1
345,0000000062013091120140627,0001639052013091120140627,Mezzolombardo,1
345,0000000072013091120140627,0001639092013091120140627,Mezzolombardo,1
345,0000000072013091120140627,0001639142013091120140627,Mezzocorona-Staz.Fs,1
366,0000000072013091120140627,0001639162013091120140627,Trento-Autostaz.,1
345,0000000322013091120140627,0001639172013091120140627,S.Michele A/Adige,1
345,0000000322013091120140627,0001639182013091120140627,S.Michele A/Adige,1
345,0000000072013091120140627,0001639192013091120140627,Molveno-Lido Lago,0
345,0000000322013091120140627,0001639222013091120140627,Mezzolombardo,0
345,0000000022013091120140627,0001639242013091120140627,Molveno-Lido Lago,0
345,0000000042013091120140627,0001639262013091120140627,Andalo,0
345,0000000052013091120140627,0001639282013091120140627,Molveno-Lido Lago,0
345,0000000072013091120140627,0001639342013091120140627,Molveno-Lido Lago,0
345,0000000062013091120140627,0001639352013091120140627,Molveno-Lido Lago,0
345,0000000042013091120140627,0001639362013091120140627,Mezzolombardo,0
345,0000000042013091120140627,0001639372013091120140627,Molveno-Lido Lago,0
73,0000000062013091120140627,0001639402013091120140627,Montagne-Binio,0
552,0000000022013091120140627,0001639422013091120140627,Pergine V.-C.Intermodale,1
520,0000000062013091120140627,0001639452013091120140627,Pergine V.,1
520,0000000052013091120140627,0001639462013091120140627,Trento-Autostaz.,1
520,0000000022013091120140627,0001639472013091120140627,Trento-Autostaz.,1
520,0000000042013091120140627,0001639482013091120140627,Borgo Vals.-Valli,0
80,0000004512013091120140627,0001639502013091120140627,Monte Terlago-H. 2 Laghi,0
565,0000000022013091120140627,0001639512013091120140627,Sopramonte,0
3,0000000042013091120140627,0001639542013091120140627,Grauno,0
3,0000000042013091120140627,0001639552013091120140627,Grauno,0
181,0000000022013091120140627,0001639582013091120140627,Trento-Autostaz.,1
520,0000000062013091120140627,0001639592013091120140627,Trento-Autostaz.,1
120,0000000022013091120140627,0001639602013091120140627,Cavalese-Autostaz.,0
110,0000000022013091120140627,0001639622013091120140627,Rovereto-Via Manzoni,0
220,0000000062013091120140627,0001639692013091120140627,Rovereto-Aut.-V.Paoli,1
220,0000000052013091120140627,0001639712013091120140627,Rovereto-Via Manzoni,1
364,0000000022013091120140627,0001639742013091120140627,Cles-Autostazione,1
231,0000000042013091120140627,0001639762013091120140627,Rovereto-Aut.-V.Paoli,1
231,0000000022013091120140627,0001639772013091120140627,Rovereto-Aut.-V.Paoli,1
71,0000000052013091120140627,0001639792013091120140627,Tione-Autostazione,0
220,0000000822013091120140627,0001639822013091120140627,Rovereto-Aut.-V.Paoli,1
220,0000000092013091120140627,0001639832013091120140627,Rovereto-Aut.-V.Paoli,1
220,0000000092013091120140627,0001639852013091120140627,Rovereto-Aut.-V.Paoli,1
235,0000000052013091120140627,0001639862013091120140627,Valle S.Felice,1
235,0000000062013091120140627,0001639872013091120140627,Valle S.Felice,1
235,0000000062013091120140627,0001639882013091120140627,Valle S.Felice,1
235,0000000052013091120140627,0001639892013091120140627,Valle S.Felice,1
520,0000004512013091120140627,0001640022013091120140627,Borgo V.-C.Intermodale,0
186,0000000062013091120140627,0001640042013091120140627,Lavarone Cappella,0
186,0000000822013091120140627,0001640062013091120140627,Luserna,0
186,0000000062013091120140627,0001640072013091120140627,Centa,0
186,0000000042013091120140627,0001640082013091120140627,Centa,0
186,0000004512013091120140627,0001640092013091120140627,Centa,0
186,0000000052013091120140627,0001640112013091120140627,Centa,0
186,0000000052013091120140627,0001640122013091120140627,Luserna,0
186,0000000092013091120140627,0001640132013091120140627,Luserna,0
520,0000000042013091120140627,0001640162013091120140627,Pergine V.,0
186,0000000022013091120140627,0001640182013091120140627,Vigolo Vattaro,0
159,0000000042013091120140627,0001640192013091120140627,Lundo,0
159,0000000052013091120140627,0001640202013091120140627,Lundo,0
159,0000000052013091120140627,0001640222013091120140627,Lundo,0
159,0000000062013091120140627,0001640232013091120140627,Lundo,0
159,0000000052013091120140627,0001640242013091120140627,Ponte Arche-Autost.,1
159,0000000022013091120140627,0001640252013091120140627,Ponte Arche-Autost.,1
159,0000000062013091120140627,0001640262013091120140627,Ponte Arche-Autost.,1
159,0000000052013091120140627,0001640272013091120140627,Ponte Arche-Autost.,1
494,0000000042013091120140627,0001640382013091120140627,Montesover,0
494,0000004512013091120140627,0001640392013091120140627,Brusago,0
153,0000000062013091120140627,0001640462013091120140627,Pranzo Via Pernici,0
494,0000000072013091120140627,0001640482013091120140627,Trento-Autostaz.,1
69,0000000022013091120140627,0001640512013091120140627,Trento-Autostaz.,1
153,0000000822013091120140627,0001640582013091120140627,Pranzo-Ex Cabina Enel,0
231,0000000052013091120140627,0001640592013091120140627,Brentonico,1
120,0000000062013091120140627,0001640602013091120140627,Casatta di Valfloriana,0
120,0000000822013091120140627,0001640612013091120140627,Molina di Fiemme-Paese,0
120,0000000062013091120140627,0001640652013091120140627,Piazzo di Segonzano,0
120,0000000062013091120140627,0001640662013091120140627,Fornace,0
120,0000000822013091120140627,0001640682013091120140627,Piazzo di Segonzano,0
188,0000000042013091120140627,0001640722013091120140627,Levico T.-P.Za Medici,0
345,0000000072013091120140627,0001640752013091120140627,Molveno-Lido Lago,0
345,0000004512013091120140627,0001640762013091120140627,Molveno-Lido Lago,0
345,0000004512013091120140627,0001640772013091120140627,Molveno-Lido Lago,0
345,0000000072013091120140627,0001640782013091120140627,Molveno-Lido Lago,0
345,0000000052013091120140627,0001640802013091120140627,Molveno-Lido Lago,0
345,0000000022013091120140627,0001640812013091120140627,Molveno-Lido Lago,0
345,0000000022013091120140627,0001640822013091120140627,Molveno-Lido Lago,0
345,0000000072013091120140627,0001640832013091120140627,Molveno-Lido Lago,0
345,0000000042013091120140627,0001640842013091120140627,Molveno-Lido Lago,0
345,0000000072013091120140627,0001640852013091120140627,Molveno-Lido Lago,0
345,0000000062013091120140627,0001640862013091120140627,Andalo,0
345,0000000072013091120140627,0001640882013091120140627,Molveno-Lido Lago,0
345,0000000062013091120140627,0001640892013091120140627,Santel,0
3,0000000022013091120140627,0001640912013091120140627,Molina di Fiemme-Paese,0
345,0000000092013091120140627,0001640952013091120140627,Mezzocorona-Staz.Fs,1
345,0000000042013091120140627,0001640962013091120140627,Mezzolombardo,1
345,0000004512013091120140627,0001640972013091120140627,Mezzolombardo,1
345,0000000072013091120140627,0001640982013091120140627,Mezzolombardo,1
345,0000000022013091120140627,0001640992013091120140627,Mezzocorona-Staz.Fs,1
345,0000000072013091120140627,0001641002013091120140627,Mezzocorona-Staz.Fs,1
345,0000000022013091120140627,0001641012013091120140627,Mezzocorona-Staz.Fs,1
345,0000000052013091120140627,0001641022013091120140627,Mezzolombardo,1
345,0000000072013091120140627,0001641032013091120140627,Mezzolombardo,1
345,0000000072013091120140627,0001641062013091120140627,Mezzocorona-Staz.Fs,1
345,0000000022013091120140627,0001641082013091120140627,Mezzolombardo,1
345,0000000052013091120140627,0001641092013091120140627,Mezzolombardo,1
420,0000000022013091120140627,0001641132013091120140627,Riva Del G.-Autostaz.,0
420,0000000012013091120140627,0001641142013091120140627,Riva Del G.-Autostaz.,0
420,0000000022013091120140627,0001641152013091120140627,Riva Del G.-Autostaz.,0
420,0000000012013091120140627,0001641162013091120140627,Riva Del G.-Autostaz.,0
420,0000000022013091120140627,0001641172013091120140627,Riva Del G.-Autostaz.,0
420,0000000012013091120140627,0001641182013091120140627,Riva Del G.-Autostaz.,0
420,0000000022013091120140627,0001641192013091120140627,Riva Del G.-Autostaz.,0
420,0000000012013091120140627,0001641202013091120140627,Riva Del G.-Autostaz.,0
420,0000000012013091120140627,0001641212013091120140627,Riva Del G.-Autostaz.,0
420,0000000022013091120140627,0001641222013091120140627,Riva Del G.-Autostaz.,0
420,0000000012013091120140627,0001641232013091120140627,Riva Del G.-Autostaz.,0
420,0000000022013091120140627,0001641242013091120140627,Riva Del G.-Autostaz.,0
420,0000000022013091120140627,0001641252013091120140627,Riva Del G.-Autostaz.,0
420,0000000012013091120140627,0001641262013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641272013091120140627,Riva Del G.-Autostaz.,0
423,0000000022013091120140627,0001641282013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641292013091120140627,Riva Del G.-Autostaz.,0
423,0000000022013091120140627,0001641302013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641312013091120140627,Riva Del G.-Autostaz.,0
423,0000000022013091120140627,0001641322013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641332013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641342013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641352013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641362013091120140627,Riva Del G.-Autostaz.,0
423,0000000022013091120140627,0001641372013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641382013091120140627,Riva Del G.-Autostaz.,0
423,0000000022013091120140627,0001641402013091120140627,Riva Del G.-Autostaz.,0
423,0000000012013091120140627,0001641412013091120140627,Riva Del G.-Autostaz.,0
423,0000000022013091120140627,0001641432013091120140627,Riva Del G.-Autostaz.,0
417,0000000022013091120140627,0001641502013091120140627,Nago,1
417,0000000022013091120140627,0001641512013091120140627,Nago,1
417,0000000022013091120140627,0001641522013091120140627,Nago,1
417,0000000022013091120140627,0001641532013091120140627,Riva Del G.-Autostaz.,1
417,0000000022013091120140627,0001641542013091120140627,Nago,1
417,0000000022013091120140627,0001641552013091120140627,Riva Del G.-Autostaz.,1
417,0000000022013091120140627,0001641562013091120140627,Riva Del G.-Autostaz.,1
417,0000000022013091120140627,0001641582013091120140627,Arco-Autostaz.,1
417,0000000022013091120140627,0001641602013091120140627,Arco-Autostaz.,1
634,0000000072013091120140627,0001641612013091120140627,Rovereto-Aut.-V.Paoli,1
634,0000000022013091120140627,0001641622013091120140627,Riva Del G.-Autostaz.,1
634,0000000072013091120140627,0001641632013091120140627,Riva Del G.-Autostaz.,1
634,0000000072013091120140627,0001641642013091120140627,Rovereto-Aut.-V.Paoli,1
634,0000000012013091120140627,0001641652013091120140627,Riva Del G.-Autostaz.,1
634,0000000072013091120140627,0001641662013091120140627,Rovereto-Aut.-V.Paoli,1
634,0000000022013091120140627,0001641672013091120140627,Rovereto-Aut.-V.Paoli,1
634,0000000072013091120140627,0001641682013091120140627,Rovereto-Aut.-V.Paoli,1
634,0000000022013091120140627,0001641692013091120140627,Rovereto-Aut.-V.Paoli,1
634,0000000022013091120140627,0001641702013091120140627,Rovereto-Aut.-V.Paoli,1
417,0000000022013091120140627,0001641712013091120140627,Massone,1
110,0000000012013091120140627,0001641752013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001641762013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001641772013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001641782013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001641802013091120140627,Trento-Autostaz.,1
110,0000000042013091120140627,0001641812013091120140627,Trento-Autostaz.,1
634,0000000022013091120140627,0001641822013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001641862013091120140627,Trento-Autostaz.,1
110,0000000072013091120140627,0001641872013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001641882013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001641892013091120140627,Besenello,1
634,0000000042013091120140627,0001641912013091120140627,Rovereto-Aut.-V.Paoli,1
110,0000000072013091120140627,0001641922013091120140627,Trento-Autostaz.,1
328,0000000022013091120140627,0001642322013091120140627,Pellizzano,1
520,0000000022013091120140627,0001642472013091120140627,Trento-Autostaz.,1
520,0000000072013091120140627,0001642482013091120140627,Trento-Autostaz.,1
520,0000000022013091120140627,0001642492013091120140627,Trento-Autostaz.,1
520,0000000072013091120140627,0001642502013091120140627,Trento-Autostaz.,1
520,0000000042013091120140627,0001642512013091120140627,Levico Terme-Autostazione,1
1,0000000022013091120140627,0001643092013091120140627,Penia,0
71,0000000022013091120140627,0001643312013091120140627,Campo Carlomagno,0
